Sector,Transaction,Country,Position,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
S1,F5,IT,LIAB,69964.84726,92438.28,131425.4109,204149.9264,289124.8846,291046.4426,245448.219,258503.5014,351838.9622,459443.1408,458837.2369,602814.6057,710191.0913,429674.8494,493006.4539,430442.1321,385807.3387,445247.3627,..
S1,F6,IT,LIAB,5641.222797,7047.675624,6803.179614,7590.000362,7144.715201,7147.170502,7221.372198,9045.037504,11250.80401,12572.18301,11237.8222,13014.59399,15367.2519,13665.10229,14319.564,12848.89921,12611.6433,12671.5176,..
S1,F7,IT,LIAB,30040.09177,27960.46072,27340.39502,26580.22812,28590.916,29169.31401,27543.26889,29784.12871,35398.10102,39276.15353,36473.96461,44077.35598,48879.60839,47834.12067,44265.31621,54909.80283,52399.06832,53340.70319,..
S11,BF90,IT,ASS,-853888.3256,-938500.9224,-909619.5651,-1121803.225,-1195082.206,-1157273.086,-1154720.681,-1466808.301,-1800786.664,-2134674.949,-1975208.281,-2329503.014,-2805127.768,-2990952.569,-2798617.605,-2628274.669,-2365603.729,-2466870.305,..
S11,F_AS,IT,ASS,469980.9379,510624.4033,511581.2763,606455.0845,647736.9467,644230.7447,589803.8557,640510.3045,818567.9824,985512.041,949625.4687,1212916.172,1423404.404,1282735.456,1373444.991,1294708.318,1258707.214,1295543.928,..
S11,F1,IT,ASS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S11,F2,IT,ASS,121136.6151,123290.6787,115924.8158,125343.9365,124272.0338,126618.718,124041.2124,153182.5604,195671.5381,235014.01,230632.5298,288691.6679,341578.7234,320356.8145,352213.7347,334221.0338,318840.2503,346634.0873,..
S11,F3,IT,ASS,42169.27061,43042.56246,39749.23614,45638.39107,45080.4204,45136.69401,44185.73809,50337.60002,51804.47102,59301.74774,38032.34831,41945.13298,79836.39929,74422.54916,84957.94441,98783.92986,82610.33943,82225.00798,..
S11,F4,IT,ASS,14145.21038,15274.39158,17433.35414,24152.13078,11319.8328,10737.0395,10283.0084,8313.044903,10290.924,12686.59941,12733.6818,16284.70499,21061.3347,29726.71198,48674.99281,39714.53642,40605.16981,40791.88979,..
S11,F5,IT,ASS,184367.917,216247.6352,235886.8526,302748.482,365212.284,363428.1766,322888.05,325644.4215,437159.6642,538389.0948,539289.2379,646525.8357,730001.141,631965.4028,640953.1927,588626.8329,579524.8712,585884.8474,..
S11,F6,IT,ASS,14253.9539,16277.58791,14974.47964,16931.08877,15311.1086,15027.575,14831.3977,18176.06841,22779.46801,25302.36962,22614.84901,26191.17899,29178.49409,25967.73028,27080.3988,24066.29821,23815.52341,23648.92559,..
S11,F7,IT,ASS,93907.97092,96492.81246,87612.53799,91641.0553,86541.26701,83282.54153,73574.44918,84856.60924,100863.18,114819.5817,106321.6422,193277.6519,221746.8393,200296.2473,219563.2866,209294.3509,213311.0602,216359.1701,..
S11,F_LI,IT,LIAB,1323869.263,1449125.326,1421200.841,1728258.309,1842819.153,1801503.831,1744524.536,2107318.605,2619354.646,3120186.99,2924833.75,3542419.186,4228532.172,4273688.025,4172062.596,3922982.987,3624310.944,3762414.233,..
S11,F2,IT,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,34441.25159,34419.52438,37686.09601,35466.75662,33662.10241,37918.23659,..
S11,F3,IT,LIAB,20199.41418,25472.07839,23163.39023,28204.81616,19332.5224,19562.83201,37246.38189,50600.82372,63852.22803,86649.99156,72592.83952,91108.74296,107790.1062,95867.25444,126571.116,135534.7747,123498.8733,161183.1816,..
S11,F4,IT,LIAB,600689.4263,626342.4045,560885.3421,616026.9183,584040.2837,602453.1557,615963.4836,768402.4156,988157.3075,1116514.733,1050805.978,1282792.241,1612308.692,1627421.97,1661091.033,1556797.268,1528627.693,1523124.595,..
S11,F5,IT,LIAB,597258.5072,685014.8417,729330.3524,962101.6524,1118771.786,1058742.441,971546.8823,1140669.942,1381218.064,1706923.789,1605905.556,1923291.485,2203704.258,2261111.689,2093403.569,1948539.039,1700106.967,1800575.944,..
S11,F6,IT,LIAB,65202.12548,72263.02764,67482.56679,76684.77218,70233.59521,69467.40802,70259.87988,89281.07454,114826.9081,132247.6512,122319.5539,145502.1599,162410.9046,152449.6013,154912.0398,141381.9859,134872.2543,135031.3542,..
S11,F7,IT,LIAB,40519.79026,40031.70839,40338.08926,45240.15031,50441.97061,51277.99402,49508.79008,58364.34982,71298.87603,77849.46345,73211.00232,99724.55696,107878.4322,102417.9863,98400.18301,105264.4999,103541.7597,104580.9216,..
S12,BF90,IT,ASS,35928.1257,63298.77895,-10002.79831,-126649.932,-102933.3252,-263512.0171,-79052.60997,-111426.4724,-200059.2001,-222019.5759,-206620.916,-273575.1419,-47419.28519,353518.2421,482431.0093,556750.4457,631879.9469,639149.0254,..
S12,F_AS,IT,ASS,1648981.84,1870867.546,1828703.706,2205160.989,2124201.585,2047446.147,2026675.375,2409162.781,3208938.203,3742085.074,3636913.647,4397257.546,5206392.262,4861419.636,5419613.553,5206349.64,5133173.021,5480758.572,..
S12,F1,IT,ASS,25403.21923,25096.35416,21427.64937,24870.13545,23095.754,21729.96651,22179.67709,27125.67421,33047.65802,34670.89342,40667.79811,50383.15198,66270.99779,68447.98106,96440.96701,120776.4457,133300.1658,140636.1654,..
S12,F2,IT,ASS,117497.9836,147129.5585,145500.6513,113140.1998,87663.40521,68870.02702,71358.86098,87782.48224,132670.5721,172349.2373,194431.0759,279326.4809,368316.4757,329656.1539,382437.5227,299813.8838,300092.9332,320611.5611,..
S12,F3,IT,ASS,510201.378,606154.5015,601801.2779,814986.8305,751141.4293,677530.5482,687893.427,769551.7908,988438.9565,1135490.148,1084132.503,1138740.099,1228178.918,1189673.869,1494963.922,1490791.66,1460604.783,1743722.998,..
S12,F4,IT,ASS,879792.4981,959969.0709,887872.7243,982568.8848,890690.4153,925933.1063,949096.6461,1216523.462,1631585.08,1888249.265,1775059.199,2238383.735,2751909.881,2705290.836,2791959.152,2667417.312,2667853.594,2679919.1,..
S12,F5,IT,ASS,107493.5798,124333.092,166952.5152,264247.9709,367857.3958,349537.6726,292408.2895,303084.7871,417344.4572,504534.0992,534839.4095,680385.9057,780414.6776,557329.9236,644023.1113,618694.0054,562689.9383,587177.8594,..
S12,F6,IT,ASS,0,0,0,0,0,0,0.8813,1.0487,1.263000001,2.724200002,2.359400001,2.633999999,0,899.0381995,1042.9944,954.0468006,1040.2956,1025.1738,..
S12,F7,IT,ASS,8593.181705,8183.703754,5146.686277,5346.967848,3753.1856,3843.895501,3738.474599,5093.535902,5851.479003,6787.344304,7782.480902,10034.223,11299.8396,10123.22579,8745.882601,7902.286805,7593.899103,7665.713998,..
S12,F_LI,IT,LIAB,1613053.715,1807568.767,1838706.504,2331810.921,2227134.91,2310958.164,2105727.985,2520589.253,3408997.403,3964104.65,3843534.563,4670832.688,5253811.547,4507901.393,4937182.543,4649599.194,4501293.074,4841609.546,..
S12,F2,IT,LIAB,1032817.845,1078517.022,929832.0858,948057.8091,855556.5395,829836.6493,802049.0972,964123.3941,1307916.07,1511338.487,1451049.876,1831347.764,2228369.293,2200767.577,2324210.738,2207439.815,2272266.959,2480978.649,..
S12,F3,IT,LIAB,64957.75802,136682.6539,185916.8875,266595.2488,228650.9784,280494.5726,313549.7952,432251.0688,587510.9733,727064.4627,704411.8469,841661.7746,1044316.572,1067433.899,1144197.991,1130083.133,1058995.043,1107491.166,..
S12,F4,IT,LIAB,77984.98728,74258.03473,64689.09165,66311.77168,56708.66541,59257.03152,67896.23328,97026.77274,121493.0221,126186.3062,110581.5389,146733.5549,175113.6555,150442.7699,169849.6212,156616.0021,150269.6644,144590.4072,..
S12,F5,IT,LIAB,287820.8809,342282.2393,481465.0167,834116.4426,861723.7789,900424.3793,663072.4938,680575.888,908631.2494,1015615.813,1014788.558,1187903.708,1070983.664,418591.3507,535678.4665,396536.057,279975.376,335949.5861,..
S12,F6,IT,LIAB,146862.3993,173033.024,174520.6536,214980.9038,222751.9672,239627.9431,257597.8208,344750.6868,481401.2912,581537.6986,560923.7562,661097.1237,732705.3887,668400.1088,761034.4057,756655.3192,737614.8672,770418.7702,..
S12,F7,IT,LIAB,2609.844465,2794.527994,2281.668232,1748.745454,1742.981,1317.588,1563.426199,1862.491201,2044.797001,2361.881402,1778.987601,2087.444999,2321.5017,2267.079299,2211.321,2268.867601,2172.458101,2179.648799,..
S13,BF90,IT,ASS,-1152063.056,-1332654.611,-1214218.422,-1373375.427,-1148809.326,-1065058.675,-1065569.254,-1309128.915,-1575923.407,-1765370.138,-1598104.199,-1853931.68,-2076507.457,-2051779.134,-2293367.492,-2143890.143,-1999477.904,-2340313.457,..
S13,F_AS,IT,ASS,306187.5391,343562.4848,327392.4251,360156.0588,317018.6082,316492.8261,296941.6967,353665.6855,446596.8002,513371.404,479286.1567,531903.3748,589369.9559,555124.0791,602721.1093,572127.4353,536250.3857,598569.559,..
S13,F1,IT,ASS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S13,F2,IT,ASS,64807.47204,57733.75919,52033.70268,54999.39151,60032.88681,48393.44401,47803.47458,58646.45012,60234.99603,69882.54055,68443.83462,91358.97296,85857.28828,92877.88285,116759.1894,123434.1475,94767.82383,99250.54557,..
S13,F3,IT,ASS,5143.935018,7008.458618,6406.942005,7782.092964,8208.586601,9184.965503,7343.872898,7526.519903,9163.065004,9884.759706,11126.9304,14097.16799,20207.5167,21849.68999,26360.0988,28096.27742,30734.00671,34937.71199,..
S13,F4,IT,ASS,48972.46068,55073.32806,47867.70449,46232.23832,41462.8558,40995.03851,39476.07089,48420.57642,58532.47203,68000.11834,69676.62112,65074.28697,75370.04789,74721.76466,79135.03921,77961.92525,82399.43373,116801.2044,..
S13,F5,IT,ASS,113160.4612,135163.3112,133022.4686,141156.4373,98324.22041,107924.973,93251.23427,104709.5489,144648.8641,177427.1461,162040.0529,193020.8369,214056.5889,180010.8281,188132.2758,164992.6399,154341.5677,165290.4738,..
S13,F6,IT,ASS,789.3068935,907.0514131,855.2128394,982.7176395,921.2182001,930.5000003,974.7177997,1271.024401,1703.787001,2037.701601,1820.277101,2108.516999,2349.4716,2090.333399,2179.6278,1937.490001,1917.559801,1789.106399,..
S13,F7,IT,ASS,73313.90329,87675.31128,87206.39444,109003.1811,108069.845,109062.9745,108092.3263,133090.5171,172313.6161,186139.1377,166177.2608,166244.9099,191527.5705,183573.5801,190156.3188,175704.9553,172089.994,180500.5169,..
S13,F_LI,IT,LIAB,1458251.817,1676217.096,1541611.947,1733532.657,1465828.938,1381551.501,1362510.069,1662794.601,2022521.47,2278742.904,2077390.356,2385835.055,2665875.941,2606903.213,2896090.042,2716018.914,2535726.995,2938883.016,..
S13,F2,IT,LIAB,139642.5628,158064.7781,145370.7735,166971.8089,161637.1262,159466.2985,176194.7837,226754.1089,231372.7591,275194.5979,259204.8638,293933.3279,312066.0626,293879.722,317999.4846,296374.505,279010.1266,292450.2875,..
S13,F3,IT,LIAB,1111009.323,1307368.497,1209297.371,1378422.543,1137496.525,1075755.703,1054725.739,1281576.42,1554606.493,1747932.533,1567072.191,1749937.409,1964265.721,1955750.442,2202500.207,2066199.466,1902576.439,2255954.979,..
S13,F4,IT,LIAB,99798.44853,100825.6592,91596.92728,87532.14769,81141.54201,69092.41652,68027.54698,77596.45913,145075.7581,153011.5036,148915.8904,198473.2169,219479.8053,203445.6644,213691.401,202203.1375,203416.6069,242269.5473,..
S13,F5,IT,LIAB,73.31023778,77.16894868,73.74422167,87.84722641,83.38180001,82.81450003,0,0,0,0,0,0,0,0,0,0,0,0,..
S13,F6,IT,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S14_15,F7,IT,LIAB,107728.1726,109880.9925,95274.23242,100519.4816,85470.36341,77155.19902,63561.99988,76867.61263,91466.46004,102602.9068,102197.411,143491.1009,170064.3525,153828.776,161898.9498,151243.1419,150723.8233,148208.202,..
S14_15,BF90,IT,ASS,1871102.086,2129393.644,2142249.828,2610340.509,2434054.382,2423798.968,2242812.438,2736356.132,3363012.836,3871484.574,3570373.848,4080177.943,4331052.16,4099310.799,4083732.207,3750283.146,3392647.206,3676760.104,..
S14_15,F_AS,IT,ASS,2110009.155,2401125.754,2400538.414,2918445.329,2739978.188,2744799.136,2577293.989,3174383.44,3943797.071,4567771.025,4243481.176,4923692.737,5370547.605,5115189.172,5176139.187,4807814.628,4439382.547,4739275.563,..
S14_15,F1,IT,ASS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S14_15,F2,IT,ASS,839887.292,901563.5623,757181.4536,777143.4167,674250.3499,647556.3517,655881.9671,813064.4512,1034898.411,1172815.774,1076485.688,1295947.754,1513114.178,1529301.553,1608993.175,1490714.16,1448053.953,1554771.724,..
S14_15,F3,IT,ASS,498023.3257,620463.6487,615987.685,601525.0981,439714.4246,468051.7356,499465.3179,668660.5586,811415.6134,978591.2109,868031.5181,957522.2156,1112128.859,1116481.582,1094289.844,943406.64,922344.9702,918312.9549,..
S14_15,F4,IT,ASS,6701.777571,7756.111874,7346.905667,8585.602261,8217.628001,7660.806502,8098.265697,10411.4936,13713.65401,15981.51931,14831.1884,17119.68299,19489.1319,18758.72429,19760.7102,18645.33481,18331.97521,19536.35579,..
S14_15,F5,IT,ASS,550523.2306,625220.292,778179.8456,1240702.689,1326247.805,1314328.459,1095148.326,1257513.998,1499957.746,1700801.149,1608926.767,1860323.081,1845016.788,1642972.826,1554767.55,1474551.485,1198447.704,1362748.887,..
S14_15,F6,IT,ASS,191380.0412,221063.7367,219370.3483,266161.8692,269608.5204,285989.1751,304830.213,405539.6311,560494.1403,673874.4576,647570.3618,765286.3107,848221.0756,779125.1524,872363.9737,859183.2815,834142.395,867340.5748,..
S14_15,F7,IT,ASS,23493.48753,25059.66728,22471.07507,24327.82523,21939.4594,21212.60851,13869.8994,19192.25871,23317.50601,25706.91332,27634.47251,27493.69199,32577.57299,28550.72548,25963.9338,21313.72621,18061.55011,16565.067,..
S14_15,F_LI,IT,LIAB,238907.0684,271732.1093,258288.5861,308104.8202,305923.8058,321000.1681,334481.5515,438027.3084,580784.2353,696286.4511,673107.3277,843514.7936,1039495.445,1015878.373,1092406.98,1057531.482,1046735.341,1062515.459,..
S14_15,F2,IT,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S14_15,F3,IT,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S14_15,F4,IT,LIAB,210331.9595,231661.1839,214657.322,249295.2017,248463.6996,261616.5886,274865.1317,362819.7879,482085.8372,589277.1508,579295.2243,729207.0957,904861.5952,887972.7928,962611.8013,935450.9051,928668.2595,937193.5689,..
S14_15,F5,IT,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S14_15,F6,IT,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S14_15,F7,IT,LIAB,28576.33069,40070.9254,43631.26405,58809.61855,57460.10621,59383.57952,59616.41978,75207.52053,98698.39805,107010.6624,93812.10343,114307.698,134633.8497,127905.5801,129795.1788,122080.5769,118067.0811,125321.8896,..
S2,BF90,IT,ASS,124326.8323,103558.199,13019.70744,36359.38136,35866.2292,83774.77603,78708.90297,178133.2308,246802.8301,285252.3443,250226.1671,427213.7278,664274.8202,658352.0348,622264.2889,585909.0021,473852.0582,631912.1164,..
S2,F_AS,IT,ASS,690200.0048,801758.8104,826417.3718,1053153.546,1193022.776,1226846.571,1158917.431,1368011.323,1768193.686,2052555.302,2062128.577,2621280.413,3195428.585,2866034.969,3081768.976,2893082.785,2759611.806,3029463.784,..
S2,F1,IT,ASS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S2,F2,IT,ASS,184765.0141,206645.7939,204765.6904,227304.1127,230756.62,237375.2026,216958.4339,231821.4273,299031.6691,335899.3086,346737.4241,474421.5928,653862.6569,596635.7066,559261.0885,537813.8193,677746.1141,755356.4998,..
S2,F3,IT,ASS,252121.2388,327164.7158,329061.0257,461949.9109,503281.4943,528050.3757,529468.2951,672898.3553,870099.6454,993549.7932,1003156.716,1224267.395,1442481.348,1488135.067,1664305.012,1580135.337,1363940.101,1465577.645,..
S2,F4,IT,ASS,147666.3683,140500.6193,127023.8715,125579.3671,134124.146,134057.135,132277.8422,165958.8725,200575.7671,211816.0848,205686.5936,262684.8689,324645.1571,290088.7312,306612.9822,276931.4588,267106.2466,297271.3751,..
S2,F5,IT,ASS,69964.84726,92438.28,131425.4109,204149.9264,289124.8846,291046.4426,245448.219,258503.5014,351838.9622,459443.1408,458837.2369,602814.6057,710191.0913,429674.8494,493006.4539,430442.1321,385807.3387,445247.3627,..
S2,F6,IT,ASS,5641.222797,7047.675624,6803.179614,7590.000362,7144.715201,7147.170502,7221.372198,9045.037504,11250.80401,12572.18301,11237.8222,13014.59399,15367.2519,13665.10229,14319.564,12848.89921,12611.6433,12671.5176,..
S2,F7,IT,ASS,30040.09177,27960.46072,27340.39502,26580.22812,28590.916,29169.31401,27543.26889,29784.12871,35398.10102,39276.15353,36473.96461,44077.35598,48879.60839,47834.12067,44265.31621,54909.80283,52399.06832,53340.70319,..
S2,F_LI,IT,LIAB,565873.1726,698200.6114,813397.6644,1016794.164,1157156.547,1143071.795,1080208.528,1189878.092,1521390.856,1767302.958,1811902.41,2194066.685,2531153.765,2207682.934,2459504.687,2307173.783,2285759.748,2397551.668,..
S2,F2,IT,LIAB,155633.9693,199781.5527,200203.4546,182900.268,159780.6254,139511.726,137799.1867,153618.8196,183218.3581,199426.4232,206476.9926,304466.6939,387851.2427,339759.8959,339766.9507,246717.3043,254561.8861,265275.9251,..
S2,F3,IT,LIAB,111493.8751,134311.9226,174628.5182,258659.716,361947.334,352141.2116,362834.7351,404547.5609,524950.7942,615169.3097,660403.1384,693864.0837,766462.1138,771508.3783,891607.5085,809396.4695,775165.1391,720145.672,..
S2,F4,IT,LIAB,108473.4933,145487.5045,155716.9777,167951.0126,115461.6918,126965.7945,112480.319,143783.0623,177884.7091,211742.5314,188388.6525,242341.1699,280711.8047,249304.9628,238899.0198,229603.2547,265314.1951,307141.8065,..
S2,F5,IT,LIAB,140357.3376,166025.8304,234596.879,356701.9059,466186.6393,467016.0891,414524.7427,428210.4277,561100.3803,658056.3903,683239.771,871875.0716,1004993.837,762252.1817,891799.1083,932233.3355,900727.7829,1009823.9,..
S2,F6,IT,LIAB,0,0,0,0,0,0,0.8813,1.0487,1.263000001,2.724200002,2.359400001,2.633999999,0,899.0381995,1042.9944,954.0468006,1040.2956,1025.1738,..
S2,F7,IT,LIAB,49914.49723,52595.06625,48251.83484,50581.26167,53780.25641,57437.90402,52569.54498,59716.12412,74235.35103,82905.57865,73392.67612,81517.03196,91134.76678,83958.47755,96389.10541,88268.03585,88951.74333,94139.18997,..
S1,BF90,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,-232484.4917,-171351.8806,16469.25254,-66475.63706,-61672.73862,-15622.48391,-26543.06907,..
S1,F_AS,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,5151195.057,6693367.17,5919002.943,6508812.907,6898151.238,7170411.804,8066797.982,..
S1,F1,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,109.32417,111.938484,139.2256679,543.0773881,580.3918323,832.0294563,840.3258598,..
S1,F2,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,848490.1694,1075932.997,922911.9223,789503.4421,766621.1398,883534.2456,899798.6724,..
S1,F3,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,1355772.743,1515869.419,1439400.377,1683889.076,1789226.158,1775771.741,2006146.156,..
S1,F4,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,684437.1294,1153434.101,946602.2747,1083543.458,1097302.46,1326596.931,1657681.401,..
S1,F5,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,2165180.621,2828340.989,2468114.358,2836351.659,3104976.139,2971992.63,3352067.665,..
S1,F6,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,6838.482987,7653.75704,7874.210761,26801.70033,32191.47654,30365.34872,33136.75738,..
S1,F7,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,90366.58712,112023.9688,133960.5746,88180.49458,107253.4736,181318.878,117127.0038,..
S1,F_LI,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,5383679.549,6864719.05,5902533.691,6575288.544,6959823.976,7186034.288,8093341.051,..
S1,F2,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,690796.1585,836535.7519,791594.1443,747159.2092,705137.0325,733293.3317,694891.9866,..
S1,F3,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,330654.7647,392641.0439,424807.3509,496122.0971,544158.2172,771198.3393,1024013.084,..
S1,F4,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,706280.0617,984388.1322,768112.8252,636309.9084,498178.8269,1071795.13,1229212.149,..
S1,F5,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,3454082.808,4406160.645,3640270.091,4406726.626,4909156.806,4294673.016,4816264.967,..
S1,F6,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,85610.2943,102699.3341,87309.1623,117954.3256,133745.6029,132694.75,153828.5425,..
S1,F7,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,116255.4619,142294.1428,190440.1166,171016.3776,169447.4906,182379.7208,175130.3215,..
S11,BF90,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,-54610.39273,-43018.89859,-76991.82219,-108476.258,-132994.8455,-110447.0064,-110143.3668,..
S11,F_AS,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,166553.8781,264314.5539,484386.501,481052.2398,447308.9847,423585.1559,428356.0476,..
S11,F2,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,68578.06011,96790.47194,54776.33778,45312.40191,37980.9639,39376.19772,38603.69128,..
S11,F3,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,1728.944429,2124.328626,8082.436915,10409.83323,3127.96403,3950.186128,4004.220671,..
S11,F4,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,22123.71668,40690.00695,81676.5349,83715.31166,72051.21782,66202.44528,67265.13622,..
S11,F5,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,70328.23458,119934.9753,336854.1237,337807.2448,330218.4066,310564.7506,315273.3479,..
S11,F6,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,107.41452,196.52535,30.92357398,471.9405601,449.7649203,407.8372801,449.6515199,..
S11,F7,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,3687.507808,4578.24572,2966.144125,3335.507617,3480.667382,3083.738932,2760.000083,..
S11,F_LI,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,221164.2709,307333.4525,561378.3232,589528.4979,580303.8302,534032.1623,538499.4145,..
S11,F2,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..
S11,F3,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,9039.848486,10142.69539,11091.83508,20599.41312,23796.78667,23361.53272,29565.48462,..
S11,F4,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,31321.57883,55181.03549,170808.7685,155680.5135,126141.596,124048.8585,118025.1854,..
S11,F5,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,156201.007,214638.7897,353275.1817,385032.4754,394282.7695,349130.2552,358046.5147,..
S11,F6,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,582.7724997,611.5839449,1503.203003,727.4165641,674.0193664,645.5137712,717.6744358,..
S11,F7,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,24019.06406,26759.348,24699.33491,27488.67925,35408.65864,36846.00214,32144.55539,..
S12,BF90,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,-234630.4115,-201315.6517,25698.93735,-34582.98598,-2682.728828,29050.91453,13488.10745,..
S12,F_AS,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,4902937.647,6324713.819,5331187.219,5912844.121,6334796.69,6637143.328,7519098.562,..
S12,F1,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,109.32417,111.938484,139.2256679,543.0773881,580.3918323,832.0294563,840.3258598,..
S12,F2,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,742968.7974,939110.7231,823218.1469,700646.168,684590.7661,800414.4589,815052.5285,..
S12,F3,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,1347298.888,1505445.155,1421794.468,1661501.417,1775324.026,1763820.427,1994590.851,..
S12,F4,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,661326.4398,1111586.199,863726.9433,998573.6432,1024120.335,1259181.726,1588769.772,..
S12,F5,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,2067640.48,2665368.317,2094659.345,2454608.073,2731392.27,2621174.133,2990266.983,..
S12,F6,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,1620.871409,1239.184338,1903.177583,17107.8453,21604.48333,19923.86038,21940.83035,..
S12,F7,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,81972.84566,101852.3025,125745.9122,79863.89638,97184.41828,171796.6927,107637.2721,..
S12,F_LI,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,5137568.058,6526029.471,5305488.281,5947427.107,6337479.419,6608092.413,7505610.455,..
S12,F2,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,690607.9988,836298.258,791347.9525,746879.848,704860.1852,733007.3669,694579.8561,..
S12,F3,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,321516.8261,382498.3485,410870.881,472512.1613,514841.468,742278.6909,987248.6363,..
S12,F4,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,652453.1523,900625.1564,567195.1282,447334.2189,339097.322,913389.4096,1073669.336,..
S12,F5,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,3297881.801,4191521.856,3286994.91,4021694.151,4514874.037,3945542.761,4458218.453,..
S12,F6,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,85026.7316,102086.8816,85805.1382,117226.0447,133070.8219,132048.4599,153110.0368,..
S12,F7,LU,LIAB,..,..,..,..,..,..,..,..,..,..,..,90081.54881,112998.9701,163274.2717,141780.6827,130735.5852,141825.7247,138784.1368,..
S13,BF90,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,22708.91246,30256.88095,27835.58652,30041.39364,27780.23939,25222.19973,28284.45278,..
S13,F_AS,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,27849.34784,36476.79787,37872.27641,39881.0806,41511.44482,39411.24947,45375.96037,..
S13,F1,LU,ASS,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..
S13,F2,LU,ASS,4708.716005,5125.134698,4853.935838,5670.702061,5489.052526,6545.620304,5728.041868,7224.383665,9735.591746,10757.08314,9231.83201,11820.18035,6686.042663,8114.362513,5629.187719,7119.58093,6292.999103,6657.230608,..
S13,F3,LU,ASS,48.49126148,102.8855884,179.7602543,375.8308446,415.0687738,389.8480492,1472.301454,1865.604162,1891.86993,1631.393573,1107.722846,1146.92262,1415.438871,1212.435122,1014.54255,289.2071282,329.0646481,290.9013119,..
S13,F4,LU,ASS,1139.324808,957.4252078,817.8826226,845.0401951,700.4505188,637.6401062,601.1616976,682.6115196,783.6027115,776.5891928,648.3887197,704.9505897,824.6262568,872.1227215,853.1809441,761.7809824,869.5784343,1305.665046,..
S13,F5,LU,ASS,3844.308815,3893.586477,3365.494923,3916.399038,3893.999378,3854.973662,4344.019266,5111.02287,6605.413844,7758.484011,7460.044944,9471.060626,21957.26948,22424.83785,27403.0788,26752.4878,25481.16088,30392.43177,..
